Provinsi,Tahun,Jalur,Tahap,Sekolah,Jurusan,Indikator,Nilai Akhir
Lampung,2018,Reguler,-,SMAN 1 Pesisir Utara,IPA,Tertinggi,619.0
Lampung,2018,Reguler,-,SMAN 1 Pesisir Utara,IPA,Rata - Rata,509.12
Lampung,2018,Reguler,-,SMAN 1 Pesisir Utara,IPS,Terendah,165.0
Lampung,2018,Reguler,-,SMAN 1 Pesisir Utara,IPS,Tertinggi,573.0
Lampung,2018,Reguler,-,SMAN 1 Pesisir Utara,IPS,Rata - Rata,506.47
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPA,Terendah,374.0
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPA,Tertinggi,575.0
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPA,Rata - Rata,443.53
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPS,Terendah,220.5
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPS,Tertinggi,551.5
Lampung,2018,Reguler,-,SMAN 1 Lemong,IPS,Rata - Rata,395.58
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPA,Terendah,343.5
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPA,Tertinggi,687.5
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPA,Rata - Rata,494.36
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPS,Terendah,230.5
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPS,Tertinggi,631.0
Lampung,2018,Reguler,-,SMAN 1 Tanjung Raya,IPS,Rata - Rata,462.0
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPA,Terendah,217.0
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPA,Tertinggi,627.0
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPA,Rata - Rata,440.07
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPS,Terendah,230.5
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPS,Tertinggi,610.0
Lampung,2018,Reguler,-,SMAN 1 Way Serdang,IPS,Rata - Rata,451.58
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPA,Terendah,376.5
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPA,Tertinggi,710.5
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPA,Rata - Rata,530.82
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPS,Terendah,513.5
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPS,Tertinggi,670.0
Lampung,2018,Reguler,-,SMAN 1 Gedong Tataan,IPS,Rata - Rata,559.13
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPA,Terendah,277.5
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPA,Tertinggi,646.0
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPA,Rata - Rata,519.47
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPS,Terendah,436.0
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPS,Tertinggi,636.0
Lampung,2018,Reguler,-,SMAN 2 Gedung Tataan,IPS,Rata - Rata,537.83
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPA,Terendah,496.5
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPA,Tertinggi,594.0
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPA,Rata - Rata,551.5
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPS,Terendah,279.5
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPS,Tertinggi,564.0
Lampung,2018,Reguler,-,SMAN 1 Way Lima,IPS,Rata - Rata,474.36
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPA,Terendah,229.0
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPA,Tertinggi,615.5
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPA,Rata - Rata,431.18
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPS,Terendah,398.0
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPS,Tertinggi,567.0
Lampung,2018,Reguler,-,SMAN 1 Kedondong,IPS,Rata - Rata,470.37
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPA,Terendah,215.0
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPA,Tertinggi,714.5
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPA,Rata - Rata,505.42
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPS,Terendah,276.5
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPS,Tertinggi,603.5
Lampung,2018,Reguler,-,SMAN 1 Negeri Katon,IPS,Rata - Rata,496.84
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPA,Terendah,219.5
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPA,Tertinggi,598.5
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPA,Rata - Rata,495.39
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPS,Terendah,249.0
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPS,Tertinggi,566.5
Lampung,2018,Reguler,-,SMAN 2 Negeri Katon,IPS,Rata - Rata,470.88
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPA,Terendah,482.5
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPA,Tertinggi,664.0
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPA,Rata - Rata,552.2
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPS,Terendah,439.0
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPS,Tertinggi,608.0
Lampung,2018,Reguler,-,SMAN 1 Tegineneng,IPS,Rata - Rata,513.47
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPA,Terendah,173.5
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPA,Tertinggi,646.0
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPA,Rata - Rata,476.81
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPS,Terendah,257.0
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPS,Tertinggi,611.0
Lampung,2018,Reguler,-,SMAN 2 Tegineneng,IPS,Rata - Rata,499.29
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPA,Terendah,525.0
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPA,Tertinggi,699.0
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPA,Rata - Rata,578.18
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPS,Terendah,490.0
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPS,Tertinggi,587.0
Lampung,2018,Reguler,-,SMAN 1 Padang Cermin,IPS,Rata - Rata,531.37
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPA,Terendah,311.5
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPA,Tertinggi,592.0
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPA,Rata - Rata,458.97
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPS,Terendah,405.0
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPS,Tertinggi,556.5
Lampung,2018,Reguler,-,SMAN 2  Padang Cermin,IPS,Rata - Rata,464.3
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPA,Terendah,341.0
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPA,Tertinggi,587.0
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPA,Rata - Rata,477.67
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPS,Terendah,253.0
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPS,Tertinggi,538.5
Lampung,2018,Reguler,-,SMAN 1 Punduh Pedada,IPS,Rata - Rata,458.56
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPA,Terendah,156.5
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPA,Tertinggi,403.5
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPA,Rata - Rata,278.21
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPS,Terendah,198.0
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPS,Tertinggi,417.5
Lampung,2018,Reguler,-,SMAN 2 Punduh Pedada,IPS,Rata - Rata,286.74
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPA,Terendah,371.0
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPA,Tertinggi,716.5
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPA,Rata - Rata,515.9
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPS,Terendah,464.0
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPS,Tertinggi,635.5
Lampung,2018,Reguler,-,SMAN 1 Kota Gajah,IPS,Rata - Rata,554.78
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPA,Terendah,442.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPA,Tertinggi,654.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPA,Rata - Rata,522.25
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPS,Terendah,423.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPS,Tertinggi,647.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Raman,IPS,Rata - Rata,498.5
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPA,Terendah,200.0
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPA,Tertinggi,633.0
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPA,Rata - Rata,494.51
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPS,Terendah,247.0
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPS,Tertinggi,596.0
Lampung,2018,Reguler,-,SMAN 1 Trimurjo,IPS,Rata - Rata,480.33
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPA,Terendah,259.0
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPA,Tertinggi,652.5
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPA,Rata - Rata,427.75
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPS,Terendah,224.0
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPS,Tertinggi,628.0
Lampung,2018,Reguler,-,SMAN 1 Punggur,IPS,Rata - Rata,390.09
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPA,Terendah,498.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPA,Tertinggi,700.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPA,Rata - Rata,564.7
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPS,Terendah,398.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPS,Tertinggi,609.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Banyak,IPS,Rata - Rata,492.09
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPA,Terendah,335.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPA,Tertinggi,715.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPA,Rata - Rata,520.44
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPS,Terendah,387.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPS,Tertinggi,588.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Surabaya,IPS,Rata - Rata,490.5
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPA,Terendah,332.5
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPA,Tertinggi,553.0
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPA,Rata - Rata,411.92
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPS,Terendah,220.0
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPS,Tertinggi,516.0
Lampung,2018,Reguler,-,SMAN 1 Rumbia,IPS,Rata - Rata,318.2
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPA,Terendah,335.5
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPA,Tertinggi,690.5
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPA,Rata - Rata,527.37
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPS,Terendah,425.5
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPS,Tertinggi,660.5
Lampung,2018,Reguler,-,SMAN 1 Terbanggi Besar,IPS,Rata - Rata,516.73
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPA,Terendah,266.5
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPA,Tertinggi,703.0
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPA,Rata - Rata,480.61
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPS,Terendah,239.0
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPS,Tertinggi,660.5
Lampung,2018,Reguler,-,SMAN 1 Terusan Nunyai,IPS,Rata - Rata,465.83
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPA,Terendah,432.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPA,Tertinggi,649.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPA,Rata - Rata,534.65
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPS,Terendah,458.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPS,Tertinggi,630.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Agung,IPS,Rata - Rata,524.46
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPA,Terendah,415.0
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPA,Tertinggi,704.5
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPA,Rata - Rata,554.14
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPS,Terendah,472.5
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPS,Tertinggi,679.5
Lampung,2018,Reguler,-,SMAN 1 Kalirejo,IPS,Rata - Rata,543.3
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPA,Terendah,282.5
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPA,Tertinggi,689.5
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPA,Rata - Rata,466.91
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPS,Terendah,435.0
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPS,Tertinggi,630.5
Lampung,2018,Reguler,-,SMAN 1 Bangun Rejo,IPS,Rata - Rata,525.06
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPA,Terendah,254.5
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPA,Tertinggi,618.5
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPA,Rata - Rata,465.78
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPS,Terendah,161.0
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPS,Tertinggi,605.0
Lampung,2018,Reguler,-,SMAN 1 Sendang Agung,IPS,Rata - Rata,438.21
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPA,Terendah,242.5
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPA,Tertinggi,600.5
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPA,Rata - Rata,426.51
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPS,Terendah,236.5
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPS,Tertinggi,592.0
Lampung,2018,Reguler,-,SMAN 1 Gunung Sugih,IPS,Rata - Rata,397.46
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPA,Terendah,337.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPA,Tertinggi,688.0
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPA,Rata - Rata,506.29
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPS,Terendah,268.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPS,Tertinggi,629.5
Lampung,2018,Reguler,-,SMAN 1 Seputih Mataram,IPS,Rata - Rata,449.76
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPA,Terendah,552.0
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPA,Tertinggi,753.0
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPA,Rata - Rata,623.68
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPS,Terendah,454.0
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPS,Tertinggi,696.0
Lampung,2018,Reguler,-,SMAN 1 Liwa,IPS,Rata - Rata,559.72
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPA,Terendah,268.5
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPA,Tertinggi,751.0
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPA,Rata - Rata,576.84
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPS,Terendah,539.5
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPS,Tertinggi,679.5
Lampung,2018,Reguler,-,SMAN 1 Sumber Jaya,IPS,Rata - Rata,593.31
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPA,Terendah,530.0
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPA,Tertinggi,699.5
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPA,Rata - Rata,591.16
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPS,Terendah,471.5
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPS,Tertinggi,653.5
Lampung,2018,Reguler,-,SMAN 1 Way Tenong,IPS,Rata - Rata,542.8
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPA,Terendah,540.5
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPA,Tertinggi,711.5
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPA,Rata - Rata,593.05
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPS,Terendah,166.0
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPS,Tertinggi,600.5
Lampung,2018,Reguler,-,SMAN 1 Belalau,IPS,Rata - Rata,513.8
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPA,Terendah,535.0
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPA,Tertinggi,717.5
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPA,Rata - Rata,584.79
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPS,Terendah,511.5
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPS,Tertinggi,716.5
Lampung,2018,Reguler,-,SMAN 1 Sekincau,IPS,Rata - Rata,565.23
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPA,Terendah,280.0
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPA,Tertinggi,683.5
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPA,Rata - Rata,531.62
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPS,Terendah,489.0
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPS,Tertinggi,661.0
Lampung,2018,Reguler,-,SMAN 1 Sukau,IPS,Rata - Rata,573.19
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPA,Terendah,304.5
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPA,Tertinggi,590.0
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPA,Rata - Rata,499.85
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPS,Terendah,470.5
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPS,Tertinggi,728.5
Lampung,2018,Reguler,-,SMAN 2 Way Tenong,IPS,Rata - Rata,566.67
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPA,Terendah,526.0
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPA,Tertinggi,716.0
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPA,Rata - Rata,604.15
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPS,Terendah,428.0
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPS,Tertinggi,648.5
Lampung,2018,Reguler,-,SMAN 1 Kebun Tebu,IPS,Rata - Rata,529.6
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPA,Terendah,415.5
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPA,Tertinggi,706.5
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPA,Rata - Rata,612.03
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPS,Terendah,254.0
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPS,Tertinggi,705.5
Lampung,2018,Reguler,-,SMAN 1 Bandar Negeri Suoh,IPS,Rata - Rata,620.41
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPA,Terendah,268.0
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPA,Tertinggi,692.0
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPA,Rata - Rata,483.36
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPS,Terendah,165.5
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPS,Tertinggi,602.0
Lampung,2018,Reguler,-,SMAN 1 Batu Brak,IPS,Rata - Rata,483.81
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPA,Terendah,505.5
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPA,Tertinggi,712.0
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPA,Rata - Rata,564.26
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPS,Terendah,433.5
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPS,Tertinggi,667.0
Lampung,2018,Reguler,-,SMAN 2 Liwa,IPS,Rata - Rata,512.79
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPA,Terendah,294.0
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPA,Tertinggi,722.5
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPA,Rata - Rata,528.34
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPS,Terendah,412.5
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPS,Tertinggi,724.5
Lampung,2018,Reguler,-,SMAN 1 Pagar Dewa,IPS,Rata - Rata,589.11
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPA,Terendah,407.5
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPA,Tertinggi,618.5
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPA,Rata - Rata,505.14
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPS,Terendah,212.0
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPS,Tertinggi,656.5
Lampung,2018,Reguler,-,SMAN 1 Air Hitam,IPS,Rata - Rata,540.59
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPA,Terendah,0.0
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPA,Tertinggi,0.0
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPA,Rata - Rata,0.0
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPS,Terendah,443.0
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPS,Tertinggi,579.5
Lampung,2018,Reguler,-,SMAN 1 Lumbok Seminung,IPS,Rata - Rata,494.5
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPA,Terendah,279.0
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPA,Tertinggi,665.0
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPA,Rata - Rata,489.67
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPS,Terendah,197.0
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPS,Tertinggi,613.5
Lampung,2018,Reguler,-,SMAN 1 Banjar Agung,IPS,Rata - Rata,454.28
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPA,Terendah,127.5
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPA,Tertinggi,684.5
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPA,Rata - Rata,411.68
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPS,Terendah,174.5
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPS,Tertinggi,676.0
Lampung,2018,Reguler,-,SMAN 1 Banjar Margo,IPS,Rata - Rata,454.05
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPA,Terendah,492.5
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPA,Tertinggi,636.5
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPA,Rata - Rata,540.62
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPS,Terendah,458.0
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPS,Tertinggi,590.0
Lampung,2018,Reguler,-,SMAN 1 Menggala,IPS,Rata - Rata,518.8
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPA,Terendah,176.0
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPA,Tertinggi,649.5
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPA,Rata - Rata,476.15
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPS,Terendah,443.0
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPS,Tertinggi,679.0
Lampung,2018,Reguler,-,SMAN 2 Menggala,IPS,Rata - Rata,521.93
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPA,Terendah,508.0
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPA,Tertinggi,644.5
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPA,Rata - Rata,553.3
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPS,Terendah,398.5
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPS,Tertinggi,639.0
Lampung,2018,Reguler,-,SMAN 3 Menggala,IPS,Rata - Rata,518.41
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPA,Terendah,266.5
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPA,Tertinggi,398.0
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPA,Rata - Rata,306.8
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPS,Terendah,220.0
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPS,Tertinggi,498.0
Lampung,2018,Reguler,-,SMAN 1 Muara Sungkai,IPS,Rata - Rata,315.21
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPA,Terendah,479.5
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPA,Tertinggi,586.0
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPA,Rata - Rata,533.43
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPS,Terendah,555.5
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPS,Tertinggi,602.5
Lampung,2018,Reguler,-,SMAN 1 Batu Ketulis,IPS,Rata - Rata,571.5
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPA,Terendah,0.0
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPA,Tertinggi,0.0
Lampung,2018,Reguler,-,SMAN 1 Way Khilau,IPA,Rata - Rata,0.0
