Provinsi,Tahun,Jalur,Tahap,Sekolah,Jurusan,Indikator,Nilai Akhir
Jawa Tengah,2018,-,-,SMAN 1 Kroya Kab. Cilacap,IPA,Rata - Rata,97.33
Jawa Tengah,2018,-,-,SMAN 1 Kroya Kab. Cilacap,IPS,Terendah,64.5
Jawa Tengah,2018,-,-,SMAN 1 Kroya Kab. Cilacap,IPS,Tertinggi,110.8
Jawa Tengah,2018,-,-,SMAN 1 Kroya Kab. Cilacap,IPS,Rata - Rata,84.82
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPA,Terendah,49.8
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPA,Tertinggi,102.2
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPA,Rata - Rata,75.53
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPS,Terendah,7.73
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPS,Tertinggi,91.3
Jawa Tengah,2018,-,-,SMAN 2 Kroya Kab. Cilacap,IPS,Rata - Rata,69.01
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPA,Terendah,64.5
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPA,Tertinggi,129.45
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPA,Rata - Rata,97.87
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPS,Terendah,51.9
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPS,Tertinggi,124.1
Jawa Tengah,2018,-,-,SMAN 1 Majenang Kab. Cilacap,IPS,Rata - Rata,89.88
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPA,Terendah,83.2
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPA,Tertinggi,131.5
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPA,Rata - Rata,106.24
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPS,Terendah,63.95
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPS,Tertinggi,114.95
Jawa Tengah,2018,-,-,SMAN 1 Maos Kab. Cilacap,IPS,Rata - Rata,95.54
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPA,Terendah,40.7
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPA,Tertinggi,117.7
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPA,Rata - Rata,80.57
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPS,Terendah,56.45
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPS,Tertinggi,106.2
Jawa Tengah,2018,-,-,SMAN 1 Patimuan Kab. Cilacap,IPS,Rata - Rata,76.83
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPA,Terendah,51.45
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPA,Tertinggi,128.7
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPA,Rata - Rata,85.25
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPS,Terendah,49.3
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPS,Tertinggi,110.3
Jawa Tengah,2018,-,-,SMAN 1 Sampang Kab. Cilacap,IPS,Rata - Rata,78.2
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPA,Terendah,58.6
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPA,Tertinggi,131.55
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPA,Rata - Rata,102.97
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPS,Terendah,52.2
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPS,Tertinggi,120.65
Jawa Tengah,2018,-,-,SMAN 1 Sidareja Kab. Cilacap,IPS,Rata - Rata,86.05
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPA,Terendah,62.2
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPA,Tertinggi,134.15
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPA,Rata - Rata,102.7
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPS,Terendah,61.1
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPS,Tertinggi,122.1
Jawa Tengah,2018,-,-,SMAN 1 Demak Kab. Demak,IPS,Rata - Rata,90.04
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPA,Terendah,49.8
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPA,Tertinggi,120.4
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPA,Rata - Rata,77.31
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPS,Terendah,45.9
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPS,Tertinggi,101.5
Jawa Tengah,2018,-,-,SMAN 2 Demak Kab. Demak,IPS,Rata - Rata,72.58
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPA,Terendah,41.0
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPA,Tertinggi,119.6
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPA,Rata - Rata,78.72
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPS,Terendah,43.7
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPS,Tertinggi,103.85
Jawa Tengah,2018,-,-,SMAN 3 Demak Kab. Demak,IPS,Rata - Rata,71.72
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPA,Terendah,37.1
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPA,Tertinggi,107.85
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPA,Rata - Rata,63.92
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPS,Terendah,38.05
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPS,Tertinggi,94.35
Jawa Tengah,2018,-,-,SMAN 1 Dempet Kab. Demak,IPS,Rata - Rata,65.73
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPA,Terendah,29.3
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPA,Tertinggi,98.05
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPA,Rata - Rata,68.6
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPS,Terendah,40.6
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPS,Tertinggi,107.6
Jawa Tengah,2018,-,-,SMAN 1 Guntur Kab. Demak,IPS,Rata - Rata,69.53
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPA,Terendah,39.35
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPA,Tertinggi,107.1
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPA,Rata - Rata,68.38
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPS,Terendah,37.2
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPS,Tertinggi,101.35
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Demak,IPS,Rata - Rata,66.38
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPA,Terendah,36.85
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPA,Tertinggi,117.1
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPA,Rata - Rata,63.48
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPS,Terendah,47.65
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPS,Tertinggi,100.3
Jawa Tengah,2018,-,-,SMAN 1 Karangtengah Kab. Demak,IPS,Rata - Rata,65.27
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPA,Terendah,47.65
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPA,Tertinggi,108.5
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPA,Rata - Rata,73.14
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPS,Terendah,50.3
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPS,Tertinggi,100.0
Jawa Tengah,2018,-,-,SMAN 1 Mijen Kab. Demak,IPS,Rata - Rata,71.01
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPA,Terendah,45.35
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPA,Tertinggi,99.55
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPA,Rata - Rata,74.68
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPS,Terendah,43.15
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPS,Tertinggi,98.25
Jawa Tengah,2018,-,-,SMAN 1 Mranggen Kab. Demak,IPS,Rata - Rata,75.32
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPA,Terendah,46.1
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPA,Tertinggi,118.35
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPA,Rata - Rata,89.83
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPS,Terendah,45.55
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPS,Tertinggi,108.25
Jawa Tengah,2018,-,-,SMAN 2 Mranggen Kab. Demak,IPS,Rata - Rata,87.37
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPA,Terendah,40.9
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPA,Tertinggi,103.65
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPA,Rata - Rata,60.68
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPS,Terendah,32.85
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPS,Tertinggi,91.35
Jawa Tengah,2018,-,-,SMAN 1 Sayung Kab. Demak,IPS,Rata - Rata,58.22
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPA,Terendah,41.95
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPA,Tertinggi,101.45
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPA,Rata - Rata,62.6
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPS,Terendah,42.45
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPS,Tertinggi,94.9
Jawa Tengah,2018,-,-,SMAN 1 Wedung Kab. Demak,IPS,Rata - Rata,59.79
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPA,Terendah,44.4
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPA,Tertinggi,107.8
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPA,Rata - Rata,70.47
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPS,Terendah,39.15
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPS,Tertinggi,107.8
Jawa Tengah,2018,-,-,SMAN 1 Gabus Kab. Grobogan,IPS,Rata - Rata,68.87
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPA,Terendah,38.7
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPA,Tertinggi,112.1
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPA,Rata - Rata,66.37
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPS,Terendah,41.85
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPS,Tertinggi,89.05
Jawa Tengah,2018,-,-,SMAN 1 Geyer Kab. Grobogan,IPS,Rata - Rata,65.16
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPA,Terendah,46.2
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPA,Tertinggi,116.2
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPA,Rata - Rata,82.54
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPS,Terendah,49.9
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPS,Tertinggi,97.9
Jawa Tengah,2018,-,-,SMAN 1 Godong Kab. Grobogan,IPS,Rata - Rata,72.69
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPA,Terendah,41.15
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPA,Tertinggi,113.9
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPA,Rata - Rata,80.6
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPS,Terendah,53.85
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPS,Tertinggi,109.2
Jawa Tengah,2018,-,-,SMAN 1 Grobogan Kab. Grobogan,IPS,Rata - Rata,77.26
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPA,Terendah,42.1
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPA,Tertinggi,127.25
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPA,Rata - Rata,85.3
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPS,Terendah,53.4
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPS,Tertinggi,111.15
Jawa Tengah,2018,-,-,SMAN 1 Gubug Kab. Grobogan,IPS,Rata - Rata,79.36
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPA,Terendah,47.05
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPA,Tertinggi,112.25
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPA,Rata - Rata,75.61
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPS,Terendah,45.65
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPS,Tertinggi,106.1
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,IPS,Rata - Rata,66.78
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,Bahasa dan Budaya,Terendah,46.6
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,Bahasa dan Budaya,Tertinggi,87.5
Jawa Tengah,2018,-,-,SMAN 1 Karangrayung Kab. Grobogan,Bahasa dan Budaya,Rata - Rata,57.35
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPA,Terendah,50.15
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPA,Tertinggi,116.6
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPA,Rata - Rata,80.84
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPS,Terendah,44.35
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPS,Tertinggi,96.95
Jawa Tengah,2018,-,-,SMAN 1 Kradenan Kab. Grobogan,IPS,Rata - Rata,72.25
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPA,Terendah,41.85
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPA,Tertinggi,112.6
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPA,Rata - Rata,64.57
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPS,Terendah,47.65
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPS,Tertinggi,103.75
Jawa Tengah,2018,-,-,SMAN 1 Pulokulon Kab. Grobogan,IPS,Rata - Rata,71.39
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPA,Terendah,56.05
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPA,Tertinggi,132.3
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPA,Rata - Rata,107.08
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPS,Terendah,65.55
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPS,Tertinggi,114.15
Jawa Tengah,2018,-,-,SMAN 1 Purwodadi Kab. Grobogan,IPS,Rata - Rata,96.35
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPA,Terendah,55.2
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPA,Tertinggi,116.4
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPA,Rata - Rata,82.1
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPS,Terendah,56.85
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPS,Tertinggi,103.05
Jawa Tengah,2018,-,-,SMAN 1 Toroh Kab. Grobogan,IPS,Rata - Rata,73.41
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPA,Terendah,57.45
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPA,Tertinggi,110.95
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPA,Rata - Rata,78.75
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPS,Terendah,56.3
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPS,Tertinggi,102.15
Jawa Tengah,2018,-,-,SMAN 1 Wirosari Kab. Grobogan,IPS,Rata - Rata,68.29
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPA,Terendah,51.05
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPA,Tertinggi,130.6
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPA,Rata - Rata,94.0
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPS,Terendah,46.5
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPS,Tertinggi,123.0
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,IPS,Rata - Rata,82.96
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,Bahasa dan Budaya,Terendah,59.3
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,Bahasa dan Budaya,Tertinggi,106.25
Jawa Tengah,2018,-,-,SMAN 1 Bangsri Kab. Jepara,Bahasa dan Budaya,Rata - Rata,87.51
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPA,Terendah,47.95
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPA,Tertinggi,115.05
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPA,Rata - Rata,76.23
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPS,Terendah,46.75
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPS,Tertinggi,106.0
Jawa Tengah,2018,-,-,SMAN 1 Donorojo Kab. Jepara,IPS,Rata - Rata,74.45
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPA,Terendah,62.75
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPA,Tertinggi,135.6
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPA,Rata - Rata,111.04
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPS,Terendah,79.15
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPS,Tertinggi,122.45
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,IPS,Rata - Rata,99.99
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,Bahasa dan Budaya,Terendah,81.95
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,Bahasa dan Budaya,Tertinggi,119.35
Jawa Tengah,2018,-,-,SMAN 1 Jepara Kab. Jepara,Bahasa dan Budaya,Rata - Rata,94.38
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPA,Terendah,55.5
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPA,Tertinggi,119.3
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPA,Rata - Rata,80.67
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPS,Terendah,57.0
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPS,Tertinggi,104.2
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,IPS,Rata - Rata,77.54
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,Bahasa dan Budaya,Terendah,63.6
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,Bahasa dan Budaya,Tertinggi,109.35
Jawa Tengah,2018,-,-,SMAN 1 Kembang Kab. Jepara,Bahasa dan Budaya,Rata - Rata,75.63
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPA,Terendah,59.55
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPA,Tertinggi,122.1
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPA,Rata - Rata,89.71
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPS,Terendah,55.4
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPS,Tertinggi,112.75
Jawa Tengah,2018,-,-,SMAN 1 Mayong Kab. Jepara,IPS,Rata - Rata,82.91
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPA,Terendah,49.1
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPA,Tertinggi,127.35
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPA,Rata - Rata,96.83
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPS,Terendah,42.45
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPS,Tertinggi,112.25
Jawa Tengah,2018,-,-,SMAN 1 Mlonggo Kab. Jepara,IPS,Rata - Rata,82.98
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPA,Terendah,57.45
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPA,Tertinggi,104.0
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPA,Rata - Rata,73.93
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPS,Terendah,38.0
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPS,Tertinggi,114.55
Jawa Tengah,2018,-,-,SMAN 1 Nalumsari Kab. Jepara,IPS,Rata - Rata,71.43
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPA,Terendah,55.95
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPA,Tertinggi,132.7
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPA,Rata - Rata,97.68
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPS,Terendah,69.85
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPS,Tertinggi,116.55
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,IPS,Rata - Rata,88.87
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,Bahasa dan Budaya,Terendah,67.75
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,Bahasa dan Budaya,Tertinggi,107.65
Jawa Tengah,2018,-,-,SMAN 1 Pecangaan Kab. Jepara,Bahasa dan Budaya,Rata - Rata,78.07
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPA,Terendah,60.3
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPA,Tertinggi,131.25
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPA,Rata - Rata,100.81
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPS,Terendah,63.9
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPS,Tertinggi,117.95
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,IPS,Rata - Rata,94.37
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,Bahasa dan Budaya,Terendah,68.25
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,Bahasa dan Budaya,Tertinggi,121.65
Jawa Tengah,2018,-,-,SMAN 1 Tahunan Kab. Jepara,Bahasa dan Budaya,Rata - Rata,91.6
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPA,Terendah,54.9
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPA,Tertinggi,129.85
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPA,Rata - Rata,99.58
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPS,Terendah,49.8
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPS,Tertinggi,123.0
Jawa Tengah,2018,-,-,SMAN 1 Welahan Kab. Jepara,IPS,Rata - Rata,91.07
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPA,Terendah,86.4
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPA,Tertinggi,134.05
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPA,Rata - Rata,121.15
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPS,Terendah,69.95
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPS,Tertinggi,125.15
Jawa Tengah,2018,-,-,SMAN 1 Karanganyar Kab. Karanganyar,IPS,Rata - Rata,111.65
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPA,Terendah,55.95
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPA,Tertinggi,117.2
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPA,Rata - Rata,96.51
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPS,Terendah,67.0
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPS,Tertinggi,115.25
Jawa Tengah,2018,-,-,SMAN 2 Karanganyar Kab. Karanganyar,IPS,Rata - Rata,95.27
